Date,Open,High,Low,Close,Adj Close,Volume
4/7/2000,1.136161,1.177455,1.120536,1.176339,1.007269,242435200
4/10/2000,1.175781,1.185268,1.113839,1.116071,0.955663,212262400
4/11/2000,1.102679,1.114955,1.054129,1.066406,0.913136,541822400
4/12/2000,1.0625,1.0625,0.936384,0.975446,0.835249,941136000
4/13/2000,0.995536,1.071429,0.96875,1.016183,0.870132,529827200
4/14/2000,0.976004,1.053571,0.973214,0.998884,0.855319,667620800
4/17/2000,0.977679,1.106585,0.973772,1.106027,0.947062,409561600
4/18/2000,1.102679,1.132813,1.065848,1.132813,0.969999,390924800
4/19/2000,1.126674,1.162946,1.069196,1.081473,0.926038,520150400
4/20/2000,1.104353,1.113839,1.045201,1.061384,0.908836,722120000
4/24/2000,1.026786,1.075893,1.024554,1.075893,0.92126,443620800
4/25/2000,1.090402,1.149554,1.089844,1.145647,0.980988,391641600
4/26/2000,1.13058,1.142857,1.071429,1.083147,0.927471,366912000
4/27/2000,1.046317,1.133929,1.040876,1.131696,0.969042,326603200
4/28/2000,1.135045,1.138393,1.083147,1.107701,0.948496,249580800
5/1/2000,1.114955,1.117188,1.08817,1.109933,0.950407,226195200
5/2/2000,1.100446,1.127232,1.049107,1.052455,0.90119,236432000
5/3/2000,1.061942,1.082589,0.996652,1.027344,0.879688,489798400
5/4/2000,1.027902,1.029018,0.987165,0.988281,0.84624,399515200
5/5/2000,0.989397,1.024554,0.98856,1.010045,0.864876,284076800
5/8/2000,1.000837,1.015067,0.982143,0.983259,0.841939,184900800
5/9/2000,0.984933,0.993304,0.936384,0.941406,0.806102,327140800
5/10/2000,0.929129,0.9375,0.881696,0.886719,0.759275,535091200
5/11/2000,0.905134,0.930804,0.883929,0.917969,0.786033,499744000
5/12/2000,0.946429,0.986607,0.935407,0.960938,0.822827,306913600
5/15/2000,0.964844,0.964844,0.893973,0.901786,0.772176,678932800
5/16/2000,0.933175,0.973772,0.917411,0.943638,0.808013,440451200
5/17/2000,0.925223,0.925781,0.896205,0.905134,0.775043,398092800
5/18/2000,0.919643,0.936942,0.898438,0.899554,0.770265,373777600
5/19/2000,0.886161,0.886161,0.833705,0.839286,0.718659,740667200
5/22/2000,0.837054,0.837054,0.767857,0.803013,0.687599,755507200
5/23/2000,0.808036,0.833705,0.764509,0.766183,0.656063,517585600
5/24/2000,0.769531,0.801339,0.741071,0.782924,0.670398,678462400
5/25/2000,0.790179,0.827288,0.767857,0.779157,0.667172,406750400
5/26/2000,0.785714,0.802455,0.761161,0.771205,0.660363,181148800
5/30/2000,0.782366,0.78683,0.729911,0.781808,0.669442,713059200
5/31/2000,0.77567,0.814732,0.748326,0.75,0.642206,433507200
6/1/2000,0.729911,0.799665,0.717634,0.795759,0.681388,903840000
6/2/2000,0.837054,0.890625,0.794643,0.826451,0.707669,792848000
6/5/2000,0.833147,0.850446,0.800781,0.81529,0.698112,323668800
6/6/2000,0.82115,0.863839,0.806362,0.829241,0.710058,525481600
6/7/2000,0.835938,0.866071,0.81808,0.862165,0.73825,337019200
6/8/2000,0.871652,0.879464,0.831473,0.84654,0.724871,238526400
6/9/2000,0.863839,0.874442,0.842634,0.854911,0.732038,252358400
6/12/2000,0.860491,0.861049,0.811384,0.814174,0.697156,290337600
6/13/2000,0.814174,0.845424,0.787388,0.84375,0.722482,351456000
6/14/2000,0.845424,0.859375,0.804688,0.807478,0.691423,277446400
6/15/2000,0.814732,0.833705,0.794643,0.824777,0.706236,248572800
6/16/2000,0.834821,0.837054,0.795201,0.814174,0.697156,303564800
6/19/2000,0.808594,0.873884,0.801897,0.862723,0.738727,394004800
6/20/2000,0.879464,0.928013,0.878348,0.904018,0.774088,501390400
6/21/2000,0.901786,1.016741,0.898438,0.993304,0.850541,490000000
6/22/2000,0.995536,1.029018,0.956473,0.959821,0.82187,467712000
6/23/2000,0.960379,0.975446,0.907366,0.922991,0.790334,204965600
6/26/2000,0.9375,0.977679,0.930804,0.966518,0.827605,185354400
6/27/2000,0.960379,0.991071,0.921875,0.924107,0.791289,203470400
6/28/2000,0.952009,0.988839,0.919643,0.972098,0.832383,286428800
6/29/2000,0.947545,0.96317,0.91183,0.915179,0.783644,203660800
6/30/2000,0.94308,0.981027,0.922991,0.935268,0.800846,323097600
7/3/2000,0.930804,0.969866,0.930804,0.952009,0.815181,70828800
7/5/2000,0.950893,0.985491,0.90625,0.921875,0.789378,265216000
7/6/2000,0.9375,0.945313,0.886161,0.925223,0.792245,309545600
7/7/2000,0.939174,0.978795,0.930804,0.972098,0.832383,263603200
7/10/2000,0.96596,1.040179,0.959821,1.020089,0.873476,397796000
7/11/2000,1.017857,1.058036,0.989955,1.016741,0.870609,357896000
7/12/2000,1.037946,1.052455,1.006696,1.051339,0.900235,225433600
7/13/2000,1.044643,1.082589,0.977679,1.008929,0.86392,445659200
7/14/2000,1.020089,1.053571,1.015625,1.030134,0.882077,190276800
7/17/2000,1.040179,1.050223,1.020089,1.041295,0.891635,260002400
7/18/2000,1.044643,1.051339,1.015625,1.022321,0.875387,318404800
7/19/2000,0.985491,1.014509,0.924107,0.940848,0.805624,457872800
7/20/2000,0.982143,1.018973,0.966518,0.984375,0.842895,465572800
7/21/2000,0.970703,0.993304,0.945313,0.956473,0.819003,196235200
7/24/2000,0.938616,0.944196,0.848214,0.86942,0.744462,412171200
7/25/2000,0.898438,0.904018,0.876116,0.893973,0.765486,211607200
7/26/2000,0.890067,0.915179,0.879464,0.893973,0.765486,210470400
7/27/2000,0.892857,0.950893,0.890625,0.928571,0.795112,294985600
7/28/2000,0.933594,0.9375,0.837054,0.862723,0.738727,237893600
7/31/2000,0.87779,0.921875,0.870536,0.907366,0.776954,155299200
8/1/2000,0.898438,0.913504,0.879464,0.88058,0.754018,137284000
8/2/2000,0.875,0.891741,0.842634,0.84375,0.722482,162355200
8/3/2000,0.813616,0.858259,0.790179,0.857143,0.73395,339897600
8/4/2000,0.883371,0.915179,0.827009,0.845982,0.724393,263121600
8/7/2000,0.854911,0.876116,0.842634,0.856027,0.732994,187348000
8/8/2000,0.856027,0.857143,0.827009,0.834821,0.714836,176674400
8/9/2000,0.859375,0.864955,0.84375,0.848214,0.726304,379640800
8/10/2000,0.857143,0.864955,0.845982,0.84933,0.72726,251714400
8/11/2000,0.836496,0.857143,0.813616,0.851563,0.729172,238056000
8/14/2000,0.849888,0.851563,0.827009,0.840402,0.719615,156660000
8/15/2000,0.84375,0.856027,0.830357,0.833705,0.71388,114200800
8/16/2000,0.837054,0.875,0.835938,0.866071,0.741594,143673600
8/17/2000,0.863839,0.936384,0.862723,0.918527,0.786511,270900000
8/18/2000,0.917411,0.925223,0.890625,0.892857,0.764531,190176000
8/21/2000,0.897321,0.920759,0.886161,0.901786,0.772176,134467200
8/22/2000,0.904018,0.94308,0.899554,0.922991,0.790334,276802400
8/23/2000,0.919085,0.977679,0.91183,0.969866,0.830471,236863200
8/24/2000,0.976283,1.011161,0.953125,1.001953,0.857947,310766400
8/25/2000,1.008929,1.026786,1.006696,1.014509,0.868698,334460000
8/28/2000,1.022321,1.053571,1.018973,1.03683,0.887811,359004800
8/29/2000,1.033482,1.061384,1.030134,1.05692,0.905014,267030400
8/30/2000,1.053571,1.071429,1.04827,1.0625,0.909791,285392800
8/31/2000,1.053013,1.098214,1.052455,1.08817,0.931772,419596800
9/1/2000,1.094866,1.136161,1.091518,1.132813,0.969999,256872000
9/5/2000,1.118862,1.145089,1.111607,1.114955,0.954707,298642400
9/6/2000,1.095982,1.113839,1.03125,1.043527,0.893546,355404000
9/7/2000,1.055804,1.117188,1.040179,1.107143,0.948018,217464800
9/8/2000,1.100446,1.100446,1.044643,1.051339,0.900235,195518400
9/11/2000,1.047991,1.078125,1.037946,1.043527,0.893546,187381600
9/12/2000,1.023996,1.072545,1.017857,1.03125,0.883033,187997600
9/13/2000,1.013393,1.0625,1.013393,1.035714,0.886855,305984000
9/14/2000,1.045759,1.064732,1.014509,1.015346,0.869415,426552000
9/15/2000,1.03125,1.039063,0.96875,0.986328,0.844567,394514400
9/18/2000,0.986607,1.084821,0.983259,1.083147,0.927471,424536000
9/19/2000,1.066964,1.080357,1.045759,1.070313,0.916482,271510400
9/20/2000,1.060826,1.097098,1.045759,1.090123,0.933444,227388000
9/21/2000,1.044643,1.064732,0.986607,1.012277,0.866787,510490400
9/22/2000,0.898438,0.936384,0.892857,0.93192,0.797979,726700800
9/25/2000,0.941964,0.991071,0.929688,0.955357,0.818048,435551200
9/26/2000,0.952009,0.977679,0.917411,0.918527,0.786511,290936800
9/27/2000,0.924107,0.941964,0.861607,0.873884,0.748284,402259200
9/28/2000,0.88058,0.960938,0.859375,0.955357,0.818048,979585600
9/29/2000,0.503348,0.517857,0.453125,0.459821,0.393733,7421640800
10/2/2000,0.476563,0.477679,0.419643,0.433036,0.370798,2424788800
10/3/2000,0.445313,0.446429,0.396205,0.398438,0.341172,2038120000
10/4/2000,0.399554,0.424107,0.390625,0.421875,0.361241,1466024000
10/5/2000,0.419643,0.4375,0.392857,0.393973,0.337349,873006400
10/6/2000,0.405134,0.409598,0.375,0.396205,0.33926,612656800
10/9/2000,0.404018,0.408482,0.377232,0.388393,0.332571,597564800
10/10/2000,0.386161,0.40067,0.366071,0.372768,0.319192,691101600
10/11/2000,0.359375,0.375,0.341518,0.350446,0.300078,1198422400
10/12/2000,0.362723,0.371652,0.348214,0.357143,0.305812,1191064000
10/13/2000,0.361607,0.395089,0.357143,0.393973,0.337349,1247752800
10/16/2000,0.398438,0.415179,0.381696,0.383929,0.328749,820176000
10/17/2000,0.387277,0.391741,0.351563,0.359375,0.307724,601720000
10/18/2000,0.347098,0.376116,0.334821,0.359375,0.307724,834265600
10/19/2000,0.342076,0.353795,0.327009,0.33817,0.289566,1506724800
10/20/2000,0.340402,0.363839,0.33817,0.348214,0.298167,791263200
10/23/2000,0.361886,0.367188,0.347098,0.363839,0.311546,551292000
10/24/2000,0.36942,0.372768,0.335938,0.337054,0.288611,804451200
10/25/2000,0.340402,0.342634,0.329241,0.330357,0.282876,663969600
10/26/2000,0.335938,0.337054,0.3125,0.330357,0.282876,721851200
10/27/2000,0.337054,0.342634,0.319196,0.331473,0.283832,744503200
10/30/2000,0.341518,0.356027,0.334821,0.344866,0.2953,639189600
10/31/2000,0.352679,0.361607,0.34375,0.34933,0.299122,885880800
11/1/2000,0.347098,0.372768,0.347098,0.366071,0.313457,575366400
11/2/2000,0.377232,0.40067,0.376116,0.398438,0.341172,590693600
11/3/2000,0.410714,0.410714,0.391741,0.397321,0.340216,515821600
11/6/2000,0.40067,0.404018,0.372768,0.382813,0.327793,393478400
11/7/2000,0.383929,0.389509,0.371652,0.38058,0.325881,301963200
11/8/2000,0.381696,0.382813,0.353795,0.358259,0.306768,422088800
11/9/2000,0.354911,0.366071,0.340402,0.360491,0.308679,476834400
11/10/2000,0.345703,0.354911,0.340402,0.340402,0.291478,422251200
11/13/2000,0.334821,0.357143,0.325893,0.345982,0.296255,431816000
11/14/2000,0.356027,0.366071,0.34933,0.361607,0.309635,409001600
11/15/2000,0.357701,0.360491,0.34375,0.354911,0.303901,282357600
11/16/2000,0.348214,0.353795,0.337054,0.339286,0.290522,239372000
11/17/2000,0.342634,0.34375,0.325893,0.330357,0.282876,446180000
11/20/2000,0.332031,0.348214,0.325893,0.33817,0.289566,408066400
11/21/2000,0.342634,0.348214,0.334821,0.335938,0.287655,301952000
11/22/2000,0.335938,0.341518,0.328125,0.330357,0.282876,280532000
11/24/2000,0.336775,0.348214,0.335938,0.344866,0.2953,160932800
11/27/2000,0.354911,0.356027,0.330357,0.333705,0.285743,258792800
11/28/2000,0.333705,0.339286,0.320313,0.321987,0.275709,269124800
11/29/2000,0.323103,0.327009,0.308036,0.313616,0.268541,492150400
11/30/2000,0.297991,0.303571,0.287946,0.294643,0.252295,809597600
12/1/2000,0.303571,0.3125,0.300223,0.304688,0.260897,385705600
12/4/2000,0.30692,0.30692,0.293527,0.297991,0.255162,371520800
12/5/2000,0.302455,0.311384,0.292411,0.303571,0.25994,613978400
12/6/2000,0.261161,0.267857,0.25,0.25558,0.218847,1374464000
12/7/2000,0.257813,0.265625,0.25,0.25558,0.218847,408917600
12/8/2000,0.264509,0.273438,0.257813,0.268973,0.230315,435624000
12/11/2000,0.271205,0.274554,0.265625,0.271205,0.232226,332511200
12/12/2000,0.272321,0.285714,0.267857,0.274554,0.235094,386260000
12/13/2000,0.277902,0.277902,0.265625,0.267857,0.229359,344887200
12/14/2000,0.268415,0.272321,0.257813,0.257813,0.220759,263317600
12/15/2000,0.260045,0.262277,0.25,0.251116,0.215024,513945600
12/18/2000,0.260045,0.261161,0.248884,0.254464,0.217891,325808000
12/19/2000,0.256696,0.272321,0.25,0.25,0.214069,374007200
12/20/2000,0.246094,0.261161,0.243304,0.256696,0.219802,565331200
12/21/2000,0.254464,0.267857,0.247768,0.251116,0.215024,366844800
12/22/2000,0.252232,0.267857,0.252232,0.267857,0.229359,318052000
12/26/2000,0.265625,0.267857,0.254464,0.262277,0.224581,216815200
12/27/2000,0.256138,0.264509,0.253348,0.264509,0.226492,325466400
12/28/2000,0.256696,0.266741,0.25558,0.264509,0.226492,305177600
12/29/2000,0.262277,0.267857,0.258929,0.265625,0.227448,630336000
1/2/2001,0.265625,0.272321,0.260045,0.265625,0.227448,452312000
1/3/2001,0.258929,0.297991,0.257813,0.292411,0.250384,817073600
1/4/2001,0.32394,0.330357,0.300223,0.304688,0.260897,739396000
1/5/2001,0.302455,0.310268,0.28683,0.292411,0.250384,412356000
1/8/2001,0.302455,0.303292,0.284598,0.295759,0.253251,373699200
1/9/2001,0.300223,0.315011,0.295759,0.30692,0.262808,588929600
1/10/2001,0.297991,0.303571,0.28683,0.295759,0.253251,580781600
1/11/2001,0.290179,0.330357,0.290179,0.321429,0.275231,803734400
1/12/2001,0.319196,0.321429,0.304688,0.30692,0.262808,423376800
1/16/2001,0.311384,0.325893,0.303571,0.305804,0.261852,306118400
1/17/2001,0.313616,0.313616,0.294643,0.300223,0.257073,840873600
1/18/2001,0.31808,0.334821,0.314732,0.333705,0.285743,1227010400
1/19/2001,0.347098,0.34933,0.333705,0.348214,0.298167,776664000
1/22/2001,0.340402,0.350446,0.329241,0.34375,0.294344,519327200
1/23/2001,0.344866,0.373884,0.340402,0.366071,0.313457,879530400
1/24/2001,0.368304,0.36942,0.34933,0.366071,0.313457,717091200
1/25/2001,0.367188,0.367188,0.352679,0.356027,0.304857,489708800
1/26/2001,0.348214,0.353795,0.340402,0.34933,0.299122,482820800
1/29/2001,0.34933,0.388393,0.34933,0.387277,0.331615,855528800
1/30/2001,0.385045,0.392857,0.372768,0.388393,0.332571,692423200
1/31/2001,0.383929,0.401786,0.382813,0.386161,0.33066,730704800
2/1/2001,0.36942,0.383929,0.366071,0.377232,0.323014,369695200
2/2/2001,0.377232,0.391741,0.366071,0.368304,0.315369,427341600
2/5/2001,0.366071,0.367188,0.352679,0.360491,0.308679,286115200
2/6/2001,0.359933,0.381975,0.357143,0.377232,0.323014,462711200
2/7/2001,0.368862,0.372768,0.353795,0.370536,0.31728,393887200
2/8/2001,0.367188,0.376116,0.360491,0.370536,0.31728,604128000
2/9/2001,0.366071,0.371652,0.333705,0.341518,0.292433,590083200
2/12/2001,0.340402,0.357143,0.335938,0.351563,0.301034,274120000
2/13/2001,0.356027,0.364955,0.339286,0.341518,0.292433,237070400
2/14/2001,0.342634,0.350446,0.330357,0.348214,0.298167,309120000
2/15/2001,0.351563,0.367188,0.351563,0.358259,0.306768,311416000
2/16/2001,0.339286,0.348214,0.334821,0.339286,0.290522,263911200
2/20/2001,0.342634,0.347098,0.324777,0.327009,0.280009,314893600
2/21/2001,0.325893,0.356027,0.325893,0.337054,0.288611,390258400
2/22/2001,0.340402,0.345982,0.321429,0.335938,0.287655,431961600
2/23/2001,0.332589,0.337054,0.325893,0.335938,0.287655,293865600
2/26/2001,0.340402,0.351563,0.331473,0.348214,0.298167,206438400
2/27/2001,0.344308,0.347098,0.333705,0.345982,0.296255,348516000
2/28/2001,0.345982,0.347098,0.323661,0.325893,0.279054,508233600
3/1/2001,0.31808,0.334821,0.30692,0.334821,0.286699,330461600
3/2/2001,0.327009,0.364955,0.325893,0.34375,0.294344,406201600
3/5/2001,0.345982,0.366071,0.34375,0.363839,0.311546,324172800
3/6/2001,0.369978,0.393973,0.36942,0.383929,0.328749,731802400
3/7/2001,0.38058,0.386161,0.370536,0.379464,0.324925,419540800
3/8/2001,0.36942,0.377232,0.364955,0.371652,0.318236,204859200
3/9/2001,0.368304,0.36942,0.357143,0.361607,0.309635,299135200
3/12/2001,0.351563,0.354911,0.323661,0.332589,0.284787,391020000
3/13/2001,0.337054,0.34933,0.324777,0.34933,0.299122,443329600
3/14/2001,0.330357,0.366071,0.329241,0.364955,0.312501,477775200
3/15/2001,0.372768,0.381696,0.351563,0.351563,0.301034,529317600
3/16/2001,0.339286,0.362723,0.337054,0.350446,0.300078,470316000
3/19/2001,0.352679,0.368304,0.348214,0.367188,0.314414,356008800
3/20/2001,0.369978,0.373884,0.351563,0.351563,0.301034,499206400
3/21/2001,0.353237,0.372768,0.345982,0.359375,0.307724,371375200
3/22/2001,0.363839,0.388393,0.360491,0.386161,0.33066,723301600
3/23/2001,0.393973,0.420759,0.392857,0.410714,0.351684,944888000
3/26/2001,0.413036,0.424107,0.377321,0.388929,0.33303,734451200
3/27/2001,0.391786,0.411607,0.391071,0.408393,0.349696,543821600
3/28/2001,0.394286,0.401786,0.383929,0.395893,0.338993,584662400
3/29/2001,0.38875,0.41875,0.383929,0.402321,0.344497,613065600
3/30/2001,0.402679,0.405714,0.381071,0.394107,0.337464,400349600
4/2/2001,0.394464,0.404643,0.382143,0.385536,0.330125,340911200
4/3/2001,0.381429,0.382143,0.359464,0.361429,0.309482,368687200
4/4/2001,0.352857,0.361607,0.334821,0.348214,0.298167,685484800
4/5/2001,0.367857,0.401786,0.357143,0.372679,0.319116,446762400
4/6/2001,0.371429,0.375714,0.355357,0.367679,0.314834,324889600
4/9/2001,0.369464,0.381071,0.358214,0.366786,0.314069,266582400
4/10/2001,0.373214,0.405357,0.371071,0.393571,0.337005,457374400
4/11/2001,0.410357,0.410714,0.38,0.389286,0.333336,334096000
4/12/2001,0.3825,0.411071,0.377679,0.400357,0.342815,298933600
4/16/2001,0.394464,0.4,0.3725,0.382857,0.327831,285224800
4/17/2001,0.378571,0.37875,0.35,0.364286,0.311929,685199200
4/18/2001,0.385179,0.43,0.376429,0.406964,0.348473,1100842400
4/19/2001,0.45625,0.459821,0.421429,0.459286,0.393275,1873670400
4/20/2001,0.445179,0.457679,0.439286,0.447143,0.382877,693403200
4/23/2001,0.434643,0.446429,0.428571,0.433036,0.370798,541525600
4/24/2001,0.434464,0.441964,0.419821,0.429107,0.367433,377137600
4/25/2001,0.432321,0.443929,0.420893,0.441429,0.377984,330780800
4/26/2001,0.449464,0.466071,0.440714,0.440893,0.377526,799696800
4/27/2001,0.45,0.469464,0.441964,0.467857,0.400614,453012000
4/30/2001,0.476786,0.484286,0.444107,0.455179,0.389758,494776800
5/1/2001,0.45375,0.473214,0.45,0.463036,0.396486,427252000
5/2/2001,0.470357,0.476786,0.46,0.474821,0.406577,368524800
5/3/2001,0.46375,0.46875,0.441607,0.445714,0.381654,301543200
5/4/2001,0.432857,0.461607,0.427857,0.459821,0.393733,281052800
5/7/2001,0.4575,0.46,0.443571,0.445714,0.381654,276550400
5/8/2001,0.452679,0.454464,0.427679,0.43875,0.37569,315436800
5/9/2001,0.431071,0.438393,0.422679,0.428214,0.366669,324889600
5/10/2001,0.432321,0.4375,0.409821,0.410714,0.351684,288976800
5/11/2001,0.410893,0.419464,0.406429,0.408036,0.349391,203044800
5/14/2001,0.40875,0.422857,0.40625,0.415893,0.356119,309220800
5/15/2001,0.417321,0.455357,0.411429,0.413929,0.354437,237025600
5/16/2001,0.415357,0.4375,0.408036,0.430357,0.368504,322330400
5/17/2001,0.432679,0.434464,0.415179,0.420536,0.360094,332119200
5/18/2001,0.417143,0.422143,0.412857,0.420179,0.359789,159051200
5/21/2001,0.421964,0.426964,0.411607,0.420714,0.360247,460997600
5/22/2001,0.428571,0.430893,0.417857,0.419643,0.359329,412916000
5/23/2001,0.424107,0.424107,0.408214,0.414821,0.355201,281041600
5/24/2001,0.415893,0.416071,0.403929,0.414286,0.354742,271756800
5/25/2001,0.414286,0.415893,0.401786,0.406429,0.348015,158743200
5/29/2001,0.398571,0.401786,0.371607,0.383393,0.32829,515989600
5/30/2001,0.370714,0.370714,0.344643,0.353214,0.302448,777078400
5/31/2001,0.353571,0.361429,0.348036,0.35625,0.305048,442892800
6/1/2001,0.359464,0.376607,0.356786,0.373036,0.319421,456075200
6/4/2001,0.376429,0.376964,0.365357,0.368929,0.315904,281920800
6/5/2001,0.371429,0.376786,0.363393,0.373929,0.320186,471794400
6/6/2001,0.37375,0.37375,0.363036,0.370179,0.316975,223176800
6/7/2001,0.369821,0.3875,0.365179,0.386786,0.331195,325180800
6/8/2001,0.386607,0.386607,0.369821,0.380714,0.325996,342624800
6/11/2001,0.375893,0.37625,0.35625,0.357857,0.306424,294000000
6/12/2001,0.353036,0.369464,0.352857,0.362679,0.310553,303794400
6/13/2001,0.3825,0.388036,0.358214,0.365536,0.312999,511487200
6/14/2001,0.357857,0.365179,0.353036,0.355,0.303978,297348800
6/15/2001,0.358929,0.370536,0.345536,0.365,0.31254,454624800
6/18/2001,0.364464,0.372321,0.357143,0.363036,0.310858,345912000
6/19/2001,0.372321,0.382143,0.357321,0.360536,0.308718,321087200
6/20/2001,0.357143,0.390179,0.356786,0.386964,0.331347,431620000
6/21/2001,0.384821,0.410714,0.376786,0.401607,0.343886,341331200
6/22/2001,0.401429,0.410714,0.388571,0.3975,0.340369,286025600
6/25/2001,0.401786,0.428571,0.400893,0.428393,0.366822,439549600
6/26/2001,0.416786,0.424464,0.410893,0.424107,0.363152,272781600
6/27/2001,0.425536,0.428571,0.401786,0.416786,0.356883,374130400
6/28/2001,0.411607,0.426964,0.409643,0.420357,0.359941,348409600
6/29/2001,0.4225,0.448214,0.414286,0.415179,0.355507,515390400
7/2/2001,0.422143,0.432679,0.413214,0.426786,0.365446,230048000
7/3/2001,0.419821,0.431786,0.419643,0.425714,0.364528,112543200
7/5/2001,0.421429,0.424464,0.410893,0.414107,0.354589,152292000
7/6/2001,0.406429,0.41,0.387857,0.393393,0.336852,302920800
7/9/2001,0.394464,0.410714,0.387143,0.405357,0.347097,337467200
7/10/2001,0.409821,0.411964,0.372143,0.3775,0.323244,395270400
7/11/2001,0.375536,0.402679,0.375,0.4025,0.34465,470506400
7/12/2001,0.416071,0.443036,0.416071,0.435,0.372479,614801600
7/13/2001,0.430893,0.446607,0.425714,0.44375,0.379972,454742400
7/16/2001,0.444286,0.448214,0.426964,0.427857,0.366363,278667200
7/17/2001,0.428214,0.450357,0.410893,0.448214,0.383794,647830400
7/18/2001,0.388929,0.406786,0.364643,0.37125,0.317892,1137012800
7/19/2001,0.379107,0.3825,0.352679,0.356429,0.305201,861140000
7/20/2001,0.351786,0.358214,0.348036,0.356786,0.305507,444584000
7/23/2001,0.35875,0.366071,0.348393,0.348929,0.298779,241360000
7/24/2001,0.34625,0.355714,0.334464,0.340893,0.291898,348376000
7/25/2001,0.341429,0.344643,0.320893,0.329821,0.282417,443878400
7/26/2001,0.33,0.335714,0.31875,0.331964,0.284252,369140800
7/27/2001,0.334821,0.34375,0.330357,0.338571,0.28991,334135200
7/30/2001,0.341429,0.345714,0.330536,0.338036,0.289452,243359200
7/31/2001,0.344107,0.346786,0.330536,0.335536,0.287311,235026400
8/1/2001,0.339464,0.353214,0.338393,0.340357,0.291439,304136000
8/2/2001,0.350893,0.354821,0.343929,0.353929,0.30306,252089600
8/3/2001,0.355179,0.355357,0.339286,0.348214,0.298167,186054400
8/6/2001,0.34,0.351071,0.339286,0.341607,0.292509,99652000
8/7/2001,0.345179,0.35125,0.338929,0.34375,0.294344,168548800
8/8/2001,0.343929,0.351786,0.331071,0.3375,0.288993,276169600
8/9/2001,0.338571,0.341964,0.334286,0.340179,0.291287,200664800
8/10/2001,0.34,0.345,0.331964,0.339643,0.290828,186961600
8/13/2001,0.341071,0.345179,0.335,0.340893,0.291898,147996800
8/14/2001,0.342857,0.345714,0.333393,0.334464,0.286393,228950400
8/15/2001,0.335,0.338214,0.325,0.329286,0.281959,289279200
8/16/2001,0.32625,0.334821,0.320893,0.333036,0.28517,288092000
8/17/2001,0.321429,0.329464,0.32125,0.322679,0.276302,208426400
8/20/2001,0.323929,0.325536,0.318036,0.323571,0.277066,252302400
8/21/2001,0.323929,0.323929,0.316071,0.32,0.274008,185701600
8/22/2001,0.320357,0.325893,0.314464,0.325179,0.278443,173975200
8/23/2001,0.325,0.3275,0.313929,0.318036,0.272326,217078400
8/24/2001,0.321429,0.3325,0.315179,0.331607,0.283947,290332000
8/27/2001,0.332143,0.344643,0.324286,0.337857,0.289298,175644000
8/28/2001,0.3375,0.341786,0.328571,0.328571,0.281347,171735200
8/29/2001,0.329286,0.33625,0.318393,0.318393,0.272632,239971200
8/30/2001,0.316786,0.324643,0.308571,0.318393,0.272632,368692800
8/31/2001,0.316607,0.332143,0.315179,0.33125,0.283641,216904800
9/4/2001,0.330357,0.340714,0.324643,0.325893,0.279054,348213600
9/5/2001,0.325714,0.338393,0.323571,0.33125,0.283641,360057600
9/6/2001,0.328571,0.338036,0.315179,0.316429,0.27095,282368800
9/7/2001,0.3125,0.323214,0.307143,0.308571,0.264221,241830400
9/10/2001,0.303571,0.3125,0.302143,0.310179,0.265598,308845600
9/17/2001,0.285714,0.304821,0.280893,0.303393,0.259788,458007200
9/18/2001,0.301786,0.316429,0.28875,0.290714,0.248931,327101600
9/19/2001,0.294643,0.305357,0.278571,0.303929,0.260247,373318400
9/20/2001,0.290893,0.302679,0.276786,0.28,0.239757,411174400
9/21/2001,0.264286,0.290179,0.262143,0.280893,0.240521,570516800
9/24/2001,0.287679,0.300714,0.284821,0.29375,0.25153,294537600
9/25/2001,0.288214,0.289643,0.274107,0.2775,0.237616,374404800
9/26/2001,0.282321,0.28375,0.266607,0.270536,0.231653,493796800
9/27/2001,0.272321,0.28125,0.271429,0.276964,0.237157,322240800
9/28/2001,0.280536,0.284107,0.274821,0.276964,0.237157,365108800
10/1/2001,0.276607,0.285536,0.271964,0.2775,0.237616,208208000
10/2/2001,0.275536,0.282679,0.265714,0.26875,0.230124,235883200
10/3/2001,0.266964,0.274286,0.264821,0.2675,0.229053,683043200
10/4/2001,0.274107,0.290179,0.267679,0.283571,0.242815,401122400
10/5/2001,0.275,0.288393,0.267679,0.288214,0.24679,342686400
10/8/2001,0.278036,0.291964,0.276786,0.289286,0.247708,207984000
10/9/2001,0.286607,0.289286,0.279107,0.285714,0.24465,174025600
10/10/2001,0.2875,0.300893,0.284821,0.300357,0.257188,307759200
10/11/2001,0.302143,0.316786,0.300893,0.316786,0.271256,334163200
10/12/2001,0.309107,0.322857,0.301071,0.321607,0.275384,287812000
10/15/2001,0.320536,0.328214,0.320536,0.32125,0.275078,318752000
10/16/2001,0.323036,0.325,0.317321,0.321607,0.275384,202949600
10/17/2001,0.3275,0.32875,0.302857,0.303393,0.259788,285538400
10/18/2001,0.30875,0.325536,0.30875,0.321429,0.275231,612572800
10/19/2001,0.320357,0.328571,0.319286,0.326786,0.279818,166790400
10/22/2001,0.325179,0.340536,0.323036,0.339643,0.290828,391938400
10/23/2001,0.341429,0.346786,0.319107,0.323929,0.277372,684980800
10/24/2001,0.3225,0.340893,0.316964,0.338393,0.289757,374427200
10/25/2001,0.329286,0.34375,0.324286,0.342679,0.293427,254951200
